index,area_sqkm_tot,area_sqkm_sg1,area_sqkm_sg2
001,36677.58784577727,167.5973825952904,22.952530390357467
002,4927218.169787875,1357282.0061305263,440023.10074829636
003,312.12561958347123,0.0,0.0
004,12420.794323667542,9091.139660318631,2364.809813525474
005,313.4148795729668,313.4148795729668,0.0
006,520.4341917062832,465.870483326122,0.19207798773506699
007,313.8547169698875,18.45283345000341,0.0
008,1208.8678504408258,0.0,0.0
009,314.076544076419,0.0,0.0
010,314.29964878061713,255.4427073583313,0.0
011,314.5240351139706,314.5240351139706,0.0
012,727.9070091584764,0.0,0.0
013,730.3483841035039,0.0,0.0
014,1010.6578572985826,0.0,0.0
015,1422.7723486525117,1046.331860265166,0.0
016,523.8046499142912,0.0,359.6866702666906
017,315.6653344140392,229.101872419982,0.0
018,730.5699021010159,0.0,0.0
019,316.3657581310971,316.3657581310971,0.0
020,6088.1007939996925,1316.6269777344235,0.0
021,316.60186552813207,0.0,0.0
022,1085.1640987312835,0.0,0.0
023,942.5378278215132,704.1527937014737,0.0
024,526.7476733717358,0.0,0.0
025,317.55957516073244,39.8395221397762,0.0
026,317.5595751607084,0.0,0.0
027,1018.2999962431703,940.3422282436188,0.0
028,1153.4255144793244,0.0,0.0
029,599.6459287251528,491.0242841134265,0.0
030,318.538746158132,318.538746158132,0.0
031,529.191652835912,0.0,529.44091343499
032,1784.1349136382016,1784.1349136382016,0.0
033,883.0534600209677,0.0,396.0328444310456
034,529.8149585884306,0.0,530.0645886025335
035,1654.3618195705985,0.0,0.0
036,529.8149585884262,529.8149585884262,0.0
037,319.28738330037936,0.0,0.0
038,320.04838213690863,203.51337358367945,0.0
039,2856.5668612144805,2856.5668611606407,0.0
040,320.0483821369316,0.0,0.0
041,740.7940034128849,740.7940033830901,0.0
042,320.5626457997585,0.0,0.0
043,603.953928090542,0.0,0.0
044,320.82187148510667,320.82187148510667,0.0
045,603.9539280905377,0.0,0.0
046,532.3612377640931,532.3612377640931,0.0
047,533.4472039087822,533.4472039087822,0.0
048,1027.0349552963603,0.0,0.0
049,743.8168418296804,743.8168418296804,0.0
050,321.60798300341025,321.60798300341025,0.0
051,533.8855369814804,533.8855369814804,0.0
052,1587.9472721278892,632.4615954466933,0.1759406243744713
053,605.9369360888122,605.9369360888122,0.0
054,819.3069198780976,819.3069198780976,0.0
055,1307.5511141599136,1307.5511141599136,0.0
056,322.13913599375616,322.13913599375616,0.0
057,535.2147069527829,535.2147069527829,0.0
058,746.1149008009958,0.0,0.0
059,322.6759991793578,20.182244669420353,0.0
060,323.21861375220936,303.9740105320868,18.68254805401199
061,536.5653118339881,536.5653118339881,0.0
062,2086.255753120225,2086.255753120225,0.0
063,536.7921118651719,0.0,0.0
064,323.49209084574613,323.49209084574613,0.0
065,961.7156637648347,961.7156637648347,0.0
066,609.5108145677037,609.5108145677026,0.0
067,83696.95773441905,9343.299905558004,2130.077335031477
068,324.04341105380763,324.04341105380763,0.0
069,1101.1895113751693,1101.1895113751693,0.0
070,324.32126484651315,0.0,0.0
071,324.3212648465428,324.3212648465428,0.0
072,538.6315160191433,538.6315160191433,0.0
073,965.0225490008451,0.0,407.5611878820315
074,611.0835330545725,207.75430307695427,0.0
075,324.60058828202824,324.60058828202824,0.0
076,539.0974638309759,0.0,0.0
077,612.1458995271928,612.1458995271928,0.0
078,325.1636658677092,0.0,325.41760809027795
079,539.5658684284348,539.5658684284348,0.0
