country,location_id,company_name,number_plants,number_blast_furnace,total_capacity,location_name,latitude,longitude,accuracy,uid
PR CHINA,7300482,"KUNMING I&S CO, LTD",10,2,22750,"KUNMING-II, YUNNAN",24.904692,102.492541,Exact,CHN0098
PR CHINA,7300491,HANGZHOU I&S CO,14,4,8130,"HANGZHOU-CITY, ZHEJIANG",30.354663,120.16491,Exact,CHN0099
PR CHINA,7300501,NATSTEEL XIAMEN ,1,0,550,"FUZHOU, FUJIAN",26.074478,119.296482,Approximate,CHN0100
PR CHINA,7300511,BAOSTEEL YICHANG,9,0,2320,"SHANGHAI, SHANGHAI  ",31.3028342,121.4392556,Exact,CHN0101
PR CHINA,7300521,WUHAN I&S CO,82,6,116380,"WUHAN, HUBEI",30.624575,114.445602,Exact,CHN0102
PR CHINA,7300522,WUHAN I&S CO,24,2,60920,"FANGCHENGGANG, GUANGXI",21.687171,108.409046,Exact,CHN0103
PR CHINA,7300523,WUHAN I&S CO,1,0,2000,CHENGCHAO,35.86166,104.195397,Approximate,CHN0104
PR CHINA,7300541,HANDAN I&S CO LTD,42,5,49441,"HANDAN-I, HEBEI",36.600221,114.421429,Exact,CHN0105
PR CHINA,7300542,HANDAN I&S CO LTD,18,2,41500,"HANDAN-II, HEBEI",36.603486,114.441978,Exact,CHN0106
PR CHINA,7300551,ZHONGSHAN ZHONGYUE TINPLATE,3,0,280,"ZHONGSHAN, GUANGDONG",22.517585,113.39277,Approximate,CHN0107
PR CHINA,7300571,WEIFANG I&S GROUP,11,2,13670,"WEIFANG, SHANDONG",36.645482,119.238373,Exact,CHN0108
PR CHINA,7300581,WUYANG I&S CORP LTD,10,0,9300,"PINGDINGSHANG, HENAN",33.28754,113.479755,Exact,CHN0109
PR CHINA,7300591,WUJIN BANGYI I&S CO,3,0,1650,"WUJIN, JIANGSU",31.701187,119.942437,Approximate,CHN0110
PR CHINA,7300601,MAANSHAN I&S CO,42,3,44115,"MAANSHAN-I, ANHUI",31.741082,118.492708,Exact,CHN0111
PR CHINA,7300602,MAANSHAN I&S CO,17,2,48324,"MAANSHAN-II, ANHUI",31.699733,118.467676,Exact,CHN0112
PR CHINA,7300611,MAGANG HEFEI STEEL,7,4,2500,"HEFEI-CITY, ANHUI",31.8382623,117.3688446,Exact,CHN0113
PR CHINA,7300612,MAGANG HEFEI STEEL,4,0,2320,"HEFEI, ANHUI",31.8382623,117.3688446,Exact,CHN0114
PR CHINA,7300621,BAOSTEEL MEISHAN ,29,3,52994,"NANJING, JIANGSU",31.904391,118.611093,Exact,CHN0115
PR CHINA,7300631,HAINAN HAIWOO TINPLATE,1,0,150,"HAIKOU, HAINAN",20.001091,110.297955,Exact,CHN0116
PR CHINA,7300641,JIANGSU HUAIGANG SPEC. STEEL,4,0,2700,"HUAIJIN (EAF), JIANGSU",33.551052,119.113185,Approximate,CHN0117
PR CHINA,7300642,JIANGSU HUAIGANG SPEC. STEEL,15,3,11050,"HUAIJIN-(BOF), JIANGSU",33.565103,118.982517,Exact,CHN0118
PR CHINA,7300651,JIANGSU TONYI TINPL.,1,0,150,"WUXI, JIANGSU",31.491169,120.31191,Approximate,CHN0119
PR CHINA,7300661,FUJIAN TONYI TINPLATE,2,0,250,"ZHANGZHOU-CITY, FUJIAN",24.513025,117.647093,Approximate,CHN0120
PR CHINA,7300671,HENAN JIYUAN I&S,17,5,9900,"JIYUAN, HENAN",35.087831,112.554439,Exact,CHN0121
PR CHINA,7300681,FANGDA SPECIAL STEEL,17,3,13210,"NANCHANG, JIANGXI",28.645564,115.991285,Exact,CHN0122
PR CHINA,7300691,WUXI STEEL GROUP,4,0,2200,"WUXI, JIANGSU",31.491169,120.31191,Exact,CHN0123
PR CHINA,7300701,BEITAI I&S GROUP,28,12,32763,"BENXI, LIAONING",41.222499,123.619864,Exact,CHN0124
PR CHINA,7300711,HUADU IRON & STEEL,4,0,1600,"HUA-DU, GUANGDONG",23.404165,113.220218,Approximate,CHN0125
PR CHINA,7300721,CHENGDE I&S GROUP CO LTD,20,3,24550,"CHENGDE, HEBEI",40.946739,117.721016,Exact,CHN0126
PR CHINA,7300731,CHENGDE JIANLONG I&S,4,0,2400,"CHENGDE, HEBEI",40.952942,117.96275,Approximate,CHN0127
PR CHINA,7300741,WUXI CHANGJIANG SHEET METAL,5,0,1600,"WUXI, JIANGSU",31.491169,120.31191,Approximate,CHN0128
PR CHINA,7300751,ZHANGJIAGANG  GANGXING NEW MATERIAL,3,0,250,"ZHANGJIAGANG, JIANGSU",31.875572,120.556005,Exact,CHN0129
PR CHINA,7300761,BAOSTEEL ZHANJIANG I&S,27,2,76433,"ZHANJIANG CITY, GUANGDONG",21.053849,110.483295,Exact,CHN0130
PR CHINA,7300871,ZHANGJIAGANG POHANG STAINL.,16,0,7190,"ZHANGJIAGANG, JIANGSU",31.982975,120.656631,Exact,CHN0131
PR CHINA,7300881,JIANGSU VALIN-XIGANG,5,0,3100,"WUXI, JIANGSU",31.491169,120.31191,Approximate,CHN0132
PR CHINA,7300891,JIANGSU SHAGANG GROUP,36,3,30260,"ZHANGJIAGANG I, JIANGSU",31.980812,120.639457,Exact,CHN0133
PR CHINA,7300901,JIANGSU SHAGANG GROUP,46,4,108023,"ZHANGJIAGANG II, JIANGSU",31.981374,120.635041,Exact,CHN0134
PR CHINA,7300911,RIZHAO IRON & STEEL,61,18,94478,"RIZHAO, SHANDONG",35.158452,119.363665,Exact,CHN0135
PR CHINA,7300921,LAIWU I&S GROUP,27,2,11492,"LAIWU-I, SHANDONG",36.089966,117.826471,Exact,CHN0136
PR CHINA,7300922,LAIWU I&S GROUP,13,3,19350,"LAIWU-II, SHANDONG",36.089966,117.826471,Exact,CHN0137
PR CHINA,7300923,LAIWU I&S GROUP,8,2,9800,"YINSHAN-QIAN, SHANDONG",36.058818,116.132985,Approximate,CHN0138
PR CHINA,7300931,CHINA BEKAERT STEEL,1,0,60,"JIANGYIN, JIANGSU",31.920658,120.284938,Approximate,CHN0139
PR CHINA,7300941,XUANHUA I&S ,26,8,27940,"XUANHUA CITY, HEBEI",40.587671,115.09458,Exact,CHN0140
PR CHINA,7300942,XUANHUA I&S ,1,0,1000,"NN, HEBEI",22.525685,88.3320102,Approximate,CHN0141
PR CHINA,7300961,CHENGDU I&S,6,2,700,"CHENGDU-CITY, SICHUAN",30.572815,104.066801,Approximate,CHN0142
PR CHINA,7300971,JIANGYIN HONGLIAN GALV. STRIP,2,0,850,"JIANGYIN, JIANGSU",31.920658,120.284938,Approximate,CHN0143
PR CHINA,7300981,TIANJIN ZHAWU WIRE,1,0,230,"BEIJING, BEIJING",39.9041999,116.4073963,Approximate,CHN0144
PR CHINA,7300991,GUANGZHOU ZHUJIANG I&S CO LTD,8,0,8600,"GUANGZHOU, GUANGDONG",23.12911,113.264385,Approximate,CHN0145
PR CHINA,7301001,FUJIAN SINO-JAPAN M.,1,0,150,"FUZHOU, FUJIAN",26.074478,119.296482,Approximate,CHN0146
PR CHINA,7301011,SHANGHAI COKING CO,1,0,1800,"SHANGHAI, SHANGHAI",31.2303904,121.4737021,Approximate,CHN0147
PR CHINA,7301021,XINING SPECIAL STEEL CO,9,1,4150,"XINING, QUINGHAI",36.617134,101.778223,Approximate,CHN0148
PR CHINA,7301051,NANJING I&S CO LTD,41,8,47830,"NANJING-CITY, JIANGSU",32.193796,118.745046,Exact,CHN0149
PR CHINA,7301051,NANJING I&S CO LTD,41,8,47830,"NANJING-CITY, JIANGSU",32.193796,118.745046,Exact,CHN0150
PR CHINA,7301061,SHUNDE POSCO COATED  STEEL,3,0,350,"SHUNDE-CITY, GUANGDONG",22.80524,113.293359,Approximate,CHN0151
PR CHINA,7301081,SHAOGUAN I&S GROUP CO,35,8,37430,"QUJIANG, GUANGDONG",24.705106,113.63835,Exact,CHN0152
PR CHINA,7301081,SHAOGUAN I&S GROUP CO,35,8,37430,"QUJIANG, GUANGDONG",24.705106,113.63835,Exact,CHN0153
PR CHINA,7301091,HONGYI I&S,1,0,700,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0154
PR CHINA,7301101,JINAN I&S GROUP,28,4,44473,"JINAN-I, SHANDONG",36.728239,117.171521,Exact,CHN0155
PR CHINA,7301101,JINAN I&S GROUP,28,4,44473,"JINAN-I, SHANDONG",36.728239,117.171521,Exact,CHN0156
PR CHINA,7301102,JINAN I&S GROUP,14,6,8770,"JINAN-II, SHANDONG",36.7284,117.177777,Exact,CHN0157
PR CHINA,7301102,JINAN I&S GROUP,14,6,8770,"JINAN-II, SHANDONG",36.7284,117.177777,Exact,CHN0158
PR CHINA,7301111,SHANGHAI STAL PRECISION STAINL.,5,0,68,"SHANGHAI, SHANGHAI",31.082222,121.390641,Exact,CHN0159
PR CHINA,7301141,ZIBO I&S HOLDING CO LTD,6,0,1220,"ZIBO-CITY, SHANDONG",36.813546,118.055019,Approximate,CHN0160
PR CHINA,7301151,SHANDONG LINYI I&S,1,0,100,"LINYI, SHANDONG",35.104673,118.356414,Approximate,CHN0161
PR CHINA,7301172,ZHANGDIANG I&S WORKS,8,2,8900,"ZIBO-CTY, SHANDONG",36.885305,118.13307,Exact,CHN0162
PR CHINA,7301181,SHANGHAI XINHU I&S,1,0,300,"SHANGHAI, SHANGHAI",31.230416,121.473701,Exact,CHN0163
PR CHINA,7301191,JIANGYIN XINGCHENG STEEL ,14,1,10930,"JIANGYIN-CITY-I, JIANGSU",31.943818,120.325526,Exact,CHN0164
PR CHINA,7301192,JIANGYIN XINGCHENG STEEL ,8,1,14280,"JIANGYIN-CITY-II, JIANGSU",31.946273,120.326433,Exact,CHN0165
PR CHINA,7301211,SHOUGANG GUIYANG SPECIAL STEEL CO,9,0,2110,"GUIYANG-CITY, GUIZHOU",26.559895,106.7340774,Exact,CHN0166
PR CHINA,7301212,SHOUGANG GUIYANG SPECIAL STEEL CO,1,0,500,"ZHAZUO, GUIZHOU",26.84892,106.716456,Approximate,CHN0167
PR CHINA,7301221,TANGSHAN JIANLONG,9,3,6600,"TANGSHAN, HEBEI",40.183775,118.067969,Exact,CHN0168
PR CHINA,7301231,GUANGZHOU JFE ST. SHEET,5,0,5400,"NANSHA, GUANGDONG",22.63951,113.634577,Exact,CHN0169
PR CHINA,7301251,TANGSHAN HENGTONG ,5,0,2300,"TANGSHAN, HEBEI",39.630867,118.180193,Exact,CHN0170
PR CHINA,7301261,NINGBO BAOXIN STAINLESS,15,0,2030,"BEILUN, ZHEJIANG",29.899044,121.844618,Approximate,CHN0171
PR CHINA,7301291,ZHEJIANG SOUTHEAST METAL SHEET,3,0,1150,"HANGZHOU, ZHEJIANG",30.274084,120.15507,Approximate,CHN0172
PR CHINA,7301301,BAOSTEEL BAYI I&S ,33,3,45500,"URUMQI, XINJIANG-UYGUR",43.851167,87.307955,Exact,CHN0173
PR CHINA,7301311,JIAXING DONGFANG I&S,1,0,600,"JIAXING, ZHEJIANG",30.753924,120.758543,Approximate,CHN0174
PR CHINA,7301321,LUZHONG MET.MIN.CO,1,0,50,"LAIWU, SHANDONG",36.213813,117.676723,Approximate,CHN0175
PR CHINA,7301331,KAZUO IRON ORE MINE,1,0,25,"ZHONGSANJIA, LIAONING",41.4553,120.003606,Approximate,CHN0176
PR CHINA,7301361,DENFENG,1,0,30,"DENFENG, HENAN",34.454443,113.050581,Approximate,CHN0177
PR CHINA,7301411,PANGANG XICHANG STEEL & VANADIUM,6,2,3000,"XICHANG I, SICHUAN ",27.8804008,102.2623863,Approximate,CHN0178
PR CHINA,7301412,PANGANG XICHANG STEEL & VANADIUM,15,3,30841,"XICHANG II, SICHUAN ",27.746401,102.205709,Exact,CHN0179
PR CHINA,7301431,ANYANG I&S GROUP,40,8,55420,"ANYANG, HENAN",36.124096,114.286617,Exact,CHN0180
PR CHINA,7301441,CALGO GUANGZHOU ST. CO LTD,1,0,600,"GUANGZHOU, GUANGDONG",23.12911,113.264385,Approximate,CHN0181
PR CHINA,7301451,"ECHENG I&S CO, LTD",27,4,31165,"EZHOU, HUBEI",30.396278,114.860936,Exact,CHN0182
PR CHINA,7301461,HANGGANG-CHANGXING,4,0,2800,"HANGZHOU, ZHEJIANG",30.274084,120.15507,Approximate,CHN0183
PR CHINA,7301471,SHIU WING STEEL LTD.,1,0,750,"TUEN-MUN, HONGKONG",22.367069,113.928706,Exact,CHN0184
PR CHINA,7301481,SHOUGANG TONGHUA I&S,33,5,33470,"TONGHUA-CITY, JILIN",41.779388,126.021293,Exact,CHN0185
PR CHINA,7301482,SHOUGANG TONGHUA I&S,1,0,1200,"TONGHUA, JILIN",41.728401,125.939697,Approximate,CHN0186
PR CHINA,7301491,BAOSTEEL STAINLESS STEEL BRANCH,28,2,30682,"SHANGHAI, SHANGHAI",31.354429,121.475482,Exact,CHN0187
PR CHINA,7301501,SHANGHAI ERGANG,1,0,600,"SHANGHAI, SHANGHAI",31.230416,121.473701,Exact,CHN0188
PR CHINA,7301511,PINGXIANG I&S,11,3,7350,"PINGXIANG-CITY, JIANGXI",27.625501,113.726311,Exact,CHN0189
PR CHINA,7301521,QINGDAO POHANG STAINL.,4,0,580,"QINGDAO, SHANDONG",36.067108,120.382609,Approximate,CHN0190
PR CHINA,7301531,TIANJIN TIANTIE ZHAER,1,0,750,"TIANJIN-CITY,TIANJIN ",39.3433574,117.3616476,Approximate,CHN0191
PR CHINA,7301541,UNION STEEL CHINA,3,0,730,"JIANGYIN, JIANGSU",31.920658,120.284938,Approximate,CHN0192
PR CHINA,7301551,XINDAZHONG SHEET,3,0,340,"WUXI, JIANGSU",31.491169,120.31191,Approximate,CHN0193
PR CHINA,7301561,SHOUGANG SHUICHENG I&S CO,19,4,20070,"LIUPANSHUI-CITY, GUIZHOU",26.596489,104.885986,Exact,CHN0194
PR CHINA,7301571,TKAS AUTO STEEL,2,0,800,"DALIAN, LIAONING",38.914003,121.614682,Approximate,CHN0195
PR CHINA,7301572,TKAS AUTO STEEL,1,0,460,CHONGQING,29.4315861,106.912251,Approximate,CHN0196
PR CHINA,7301581,HENGSHUI JINGHUA,1,0,750,"SHANGDONG, SHANGDONG",35.8939566,117.9249002,Approximate,CHN0197
PR CHINA,7301591,SHIJIAZHUANG COKING PLANT,1,0,1000,"SHIJIAZHUANG, HEBEI",38.042805,114.514893,Approximate,CHN0198
PR CHINA,7301611,TANGSHAN BINFEN,1,0,200,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0199
PR CHINA,7301621,TIANJIN NEWNORTH ROLLING,4,0,1740,"TIANJIN-CITY,TIANJIN ",39.3433574,117.3616476,Approximate,CHN0200
PR CHINA,7301631,SHIJIAZHUANG I&S CO,12,4,5120,"SHIJIAZHUANG, HEBEI",38.058342,114.565382,Exact,CHN0201
PR CHINA,7301641,YIEH PHUI TECHNOMATERIAL CO LTD,11,0,5560,"CHANGSHU-CITY, JIANGSU",31.745797,120.993418,Exact,CHN0202
PR CHINA,7301661,SHANDONG YANKUANG INT. COKING,1,0,2000,"JINING-CITY, SHANDONG",35.414982,116.587282,Approximate,CHN0203
PR CHINA,7301671,TIANJIN Nå¡3 COKE & CHEM.,2,0,2000,"TIANJIN-CITY,TIANJIN ",39.3433574,117.3616476,Approximate,CHN0204
PR CHINA,7301681,CHANGCHUN COKING & CHEM.,1,0,600,"CHANGCHUN, JILIN",43.817071,125.323544,Approximate,CHN0205
PR CHINA,7301691,BLUESCOPE STEEL,1,0,250,"SUZHOU, JIANGSU",31.298974,120.585289,Approximate,CHN0206
PR CHINA,7301701,TANGSHAN GUOFENG I&S GROUP ,21,9,25500,"FEGNAN TANGSHAN, HEBEI",39.538655,118.106334,Exact,CHN0207
PR CHINA,7301711,CHINA METALLURG. COKING C.,1,0,670,"LINFEN, SHANXI",36.088005,111.518975,Approximate,CHN0208
PR CHINA,7301721,SHANXI ANTAI GROUP,8,3,8270,"JIEXIU, SHANXI",37.077397,111.981381,Exact,CHN0209
PR CHINA,7301731,SHANXI DATUH COAL & COKE,1,0,650,"LULIANG, SHANXI",37.518314,111.144319,Approximate,CHN0210
PR CHINA,7301741,TAIYUAN GAS & COKE,1,0,830,"TAIYUAN, SHANXI",37.867682,112.550465,Exact,CHN0211
PR CHINA,7301751,TIANJIN Nå¡2 COAL GAS PLANT,1,0,750,"TIANJIN-CITY,TIANJIN ",39.3433574,117.3616476,Approximate,CHN0212
PR CHINA,7301761,PINGDINGSHAN COKING PLANT,1,0,700,"PINGDINGSHAN, HENAN",33.766169,113.192661,Approximate,CHN0213
PR CHINA,7301771,ZHENJIANG COKING & CHEM.,1,0,250,"ZHENJIANG, JIANGSU",32.187849,119.425836,Approximate,CHN0214
PR CHINA,7301781,SHANDONG HENGXIN COKING,1,0,600,"JINING-CITY, SHANDONG",35.414982,116.587282,Exact,CHN0215
PR CHINA,7301791,ZAOZHUANG COKING PLANT,1,0,300,"ZAOZHUANG, SHANDONG",34.810487,117.323725,Approximate,CHN0216
PR CHINA,7301801,HANZHONG I&S,11,2,11400,"HANZHONG, SHAANXI",33.132678,106.661454,Exact,CHN0217
PR CHINA,7301811,DALI COKE & GAS,1,0,700,"LINFEN, SHANXI",36.088005,111.518975,Approximate,CHN0218
PR CHINA,7301821,GANGYUAN COKE,1,0,440,"QINGXU-(TAIYUAN), SHANXI",37.607443,112.358667,Approximate,CHN0219
PR CHINA,7301831,WENFENG COKING GROUP,1,0,500,"FENYANG, SHANXI",37.261564,111.769893,Approximate,CHN0220
PR CHINA,7301841,SHANXI COKING,1,0,3600,"SHANXI, SHANXI",37.2425649,111.8568586,Exact,CHN0221
PR CHINA,7301851,HENGYANG VALIN STEEL TUBE CO LTD,12,1,4780,"HENGYANG-CITY, HUNAN",26.877106,112.587677,Exact,CHN0222
PR CHINA,7301861,JIANGYIN CHANG FA,1,0,130,"JIANGYIN, JIANGSU",31.920658,120.284938,Approximate,CHN0223
PR CHINA,7301871,TIANJIN TIANTIE METALLURGICAL,21,9,23400,"SHEXIAN-I, HEBEI",36.600331,113.749918,Exact,CHN0224
PR CHINA,7301872,TIANJIN TIANTIE METALLURGICAL,7,0,17200,"SHEXIAN-II, HEBEI",36.600331,113.749918,Exact,CHN0225
PR CHINA,7301881,JIANGSU FEIDA C. C. STEEL STRIP,2,0,1130,"DANYANG, JIANGSU",32.010214,119.606439,Approximate,CHN0226
PR CHINA,7301891,JIANGYIN HONG HUA C.C. ,1,0,570,"JIANGYIN, JIANGSU",31.920658,120.284938,Approximate,CHN0227
PR CHINA,7301901,BX STEEL POSCO COLD R. SHEET,4,0,4760,"BENXI, LIAONING",41.486981,123.685142,Approximate,CHN0228
PR CHINA,7301911,YANTAI DONGHAI ST. STRIP,2,0,430,"YANTAI, SHANDONG",37.464539,121.447852,Approximate,CHN0229
PR CHINA,7301921,FUJIAN NEW MATERIAL,2,0,420,"SANMING, FUJIAN",26.263406,117.638678,Approximate,CHN0230
PR CHINA,7301931,HEBEI JINXI I&S CO LTD,18,6,20360,"SANTUNYING, HEBEI",40.213289,118.222862,Exact,CHN0231
PR CHINA,7301941,BAOSTEEL-NSC AUTOM. STEEL SHEETS,7,0,7420,"BAOSHAN, SHANGHAI",31.430841,121.44427,Exact,CHN0232
PR CHINA,7301951,MINMETAL YINKOU MEDIUM PLATE ,21,6,24430,"YINGKOU, LIAONING",40.667318,122.405995,Exact,CHN0233
PR CHINA,7301961,LINGYUAN I&S GROUP CO LTD,9,3,8900,"LINGYUAN, LIAONING",41.27388,119.412404,Exact,CHN0234
PR CHINA,7301971,FORMOSA HEAVY IND.,1,0,300,"NINGBO, ZHEJIANG",29.868336,121.54399,Approximate,CHN0235
PR CHINA,7301991,HENGTONG  JINGMI SHEET,5,0,1740,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0236
PR CHINA,7302001,TIANTIE COKING CO,1,0,1000,"HEBEI, HEBEI",37.8956594,114.9042208,Approximate,CHN0237
PR CHINA,7302011,ZHEJIANG LONSEN STEEL STRIP,2,0,760,"SHANGYU, ZHEJIANG",30.03312,120.868122,Approximate,CHN0238
PR CHINA,7302021,NINGBO IRON & STEEL CO LTD,11,2,27900,"NINGBO, ZHEJIANG",29.915379,121.877091,Exact,CHN0239
PR CHINA,7302031,ZHEJIANG XINYING STEEL TRADE,2,0,400,"NINGBO, ZHEJIANG",29.9188958,121.6073273,Exact,CHN0240
PR CHINA,7302041,CHANGZHOU EVERBRIGHT,5,0,2100,"CHANGZHOU, JIANGSU",31.811226,119.974061,Approximate,CHN0241
PR CHINA,7302101,SHOUGANG JINGTANG UNITED I&S,35,2,88986,"CAOFEIDIAN ISLAND, HEBEI",38.959941,118.501447,Exact,CHN0242
PR CHINA,7302111,SICHUAN DESHENG I&S,11,3,9060,"LESHAN-CITY, SICHUAN",29.396526,103.542837,Exact,CHN0243
PR CHINA,7302121,QIAN'AN NO1 ROLLING,1,0,1500,"QIAN'AN, HEBEI",39.999174,118.701144,Approximate,CHN0244
PR CHINA,7302131,ZHEJIANG YUANLI  METAL PRODUCT LTD,4,0,2300,"QUZHOU-CITY, ZHEJIANG ",28.970079,118.859457,Approximate,CHN0245
PR CHINA,7302151,TIANCHENG STAINL. STEEL (TCSS),8,0,1440,"TIANJIN-CITY,TIANJIN ",39.3433574,117.3616476,Approximate,CHN0246
PR CHINA,7302161,SHANXI HAIXIN I&S CO LTD,27,6,29370,"WENXI-COUNTY, SHANXI",35.413622,111.303682,Exact,CHN0247
PR CHINA,7302171,ZHEJIANG BAOJI METAL ROLLING CO,2,0,1500,"CIXI-CITY, ZHEJIANG",30.169665,121.266579,Approximate,CHN0248
PR CHINA,7302181,SHAGANG HENGXIN COKE,1,0,2000,"ZOUCHENG, SHANDONG",35.405184,117.003743,Approximate,CHN0249
PR CHINA,7302191,HEBEI JINGYE GROUP,26,9,27450,"NANDIAN-TOWN, HEBEI",38.392272,114.141132,Exact,CHN0250
PR CHINA,7302201,JINTE I&S,3,2,2000,"JINTE, XINJIANG-UYGUR",42.5246357,87.5395855,Approximate,CHN0251
PR CHINA,7302221,SHAGANG ANYANG YONGXING I&S,10,2,10300,"ANYANG, HENAN",36.141676,114.146453,Exact,CHN0252
PR CHINA,7302231,PINGXIANG I&S,4,1,7000,"JIUJIANG-CITY, JIANGXI",29.777991,116.277152,Exact,CHN0253
PR CHINA,7302241,TANGSHAN XINYU I&S,1,0,500,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0254
PR CHINA,7302251,TANGSHAN XINYI I&S,9,2,5120,"TANGSHAN, HEBEI",39.80389,118.205891,Exact,CHN0255
PR CHINA,7302261,DONGBEI SPEC. STEEL GROUP,6,0,1900,"DALIAN II, LIAONING",38.914003,121.614682,Approximate,CHN0256
PR CHINA,7302271,TANGSHAN BAINITE,2,0,600,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0257
PR CHINA,7302291,HUAWEI FLATS CO LTD,2,0,1600,"HUAWEI, JIANGSU",31.972579,118.766077,Approximate,CHN0258
PR CHINA,7302301,ZHANJIANG LONGTENG ,1,0,5000,"ZHANJIANG-PORT, GUANGDONG",21.038435,110.46962,Exact,CHN0259
PR CHINA,7302311,ZHONGYUE POSCO TINPLATE,1,0,250,"QINHUANGDAO, HEBEI",39.935361,119.600523,Approximate,CHN0260
PR CHINA,7302321,SHANDONG TAISHAN I&S,12,6,8850,"LAIWU CITY, SHANDONG",36.219667,117.625607,Exact,CHN0261
PR CHINA,7302331,NANJIGUANG STEEL,1,0,300,"SHANGHAI, SHANGHAI",31.2303904,121.4737021,Approximate,CHN0262
PR CHINA,7302341,HUAREN GANGYE,2,0,230,"SHANDONG, SHANDONG",35.8939566,117.9249002,Approximate,CHN0263
PR CHINA,7302371,JIANGSU DAJIANG METAL,4,0,1000,"DAJIANG, JIANGSU",32.315361,118.954716,Approximate,CHN0264
PR CHINA,7302381,ANGANG LINGYUAN I&S,5,1,8150,"CHAOYANG-CITY, LIAONING",41.527567,120.368355,Exact,CHN0265
PR CHINA,7302401,ZHUHAI YUE YUFENG I&S CO,4,0,4500,"ZHUHAI, GUANGDONG",22.270978,113.576677,Approximate,CHN0266
PR CHINA,7302411,HEBEI ZONGHENG I&S CO LTD,7,1,7100,"CANGZHOU-CITY, HEBEI",38.288641,117.816946,Exact,CHN0267
PR CHINA,7302412,HEBEI ZONGHENG I&S CO LTD,7,0,4200,"HANDAN CITY, HEBEI",36.625656,114.538961,Approximate,CHN0268
PR CHINA,7302421,Tianjin Ansteel Tiantie Cold Rolled Sheet,7,0,4979,"BINHAI, TIANJIN",39.00366,117.710496,Approximate,CHN0269
PR CHINA,7302431,SHOUGANG BAOYE CO LTD,17,3,26200,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0270
PR CHINA,7302441,SHANDONG TAISHAN I&S GROUP CO LTD,8,0,3850,"LAIWU CITY, SHANDONG",36.213813,117.676723,Approximate,CHN0271
PR CHINA,7302451,CHANGZHOU ZHONGTIAN (ZENITH),14,4,11290,"CHANGZHOU, JIANGSU",31.703164,120.075372,Exact,CHN0272
PR CHINA,7302461,DONGNAN GANGGOU,1,0,120,"CHENGDU-CITY, SICHUAN",23.12911,113.264385,Exact,CHN0273
PR CHINA,7302481,BAOSTEEL NANTONG,4,0,2400,"NANTONG-CITY, JIANGSU",31.980171,120.894291,Approximate,CHN0274
PR CHINA,7302501,HEBEI LONGQI  COLD ROLLING SHEET,2,0,600,"DAMING-COUNTY, HEBEI",36.285616,115.147814,Approximate,CHN0275
PR CHINA,7302511,WALSIN LIHWA ,1,0,100,"BAOJI, SHAANXI",34.363184,107.237743,Approximate,CHN0276
PR CHINA,7302521,ANHUI JINAN STAINL. CASTING CO,7,0,900,"LIUAN-CITY, ANHUI",31.734476,116.521442,Approximate,CHN0277
PR CHINA,7302531,JILIN TONGGANG,1,0,3000,"JILIN, JILIN",43.1520105,126.4371385,Approximate,CHN0278
PR CHINA,7302541,TANGSHAN STAINLESS STEEL CO,4,0,2400,"TANGSHAN, HEBEI",39.630867,118.180193,Approximate,CHN0279
PR CHINA,7302551,NANYANG HANYE SPECIAL STEEL CO LTD,10,1,12800,"HUICHE-XIXIA, HENAN",33.269882,111.548819,Exact,CHN0280
PR CHINA,7302561,SUTOR TECHNOLOGY,5,0,1500,"CHANGSHU, JIANGSU",31.654375,120.752481,Approximate,CHN0281
PR CHINA,7302571,PINGXIANG COKING ,2,0,700,"PINGXIANG-CITY, JIANGXI",27.622768,113.854556,Approximate,CHN0282
PR CHINA,7302581,SHAANXI LONGMEN I&S,15,4,20420,"HANCHENG CITY, SHAANXI",24.953728,102.378688,Exact,CHN0283
PR CHINA,7302601,HUANGHE GONGMAO GROUP,2,2,600,"WUHAI CITY, INN-MONGOLIA",39.655248,106.794216,Exact,CHN0284
PR CHINA,7302611,LENGSHUIJIANG I&S,3,2,1460,"LENGSHUIJIANG-CITY, HUNAN",27.686251,111.434984,Approximate,CHN0285
PR CHINA,7302621,TIANFENG I&S CO,4,0,3700,"JINGHAI COUNTY, TIANJIN",38.947512,116.97413,Approximate,CHN0286
PR CHINA,7302631,TIAN ZHOUYE I&S,2,0,1200,"TIANJIN, TIANJIN",39.3433574,117.3616476,Approximate,CHN0287
PR CHINA,7302641,TIANJIN ROCKCHECK I&S CO. LTD,14,2,15780,"TIANJIN, TIANJIN",38.970363,117.498606,Exact,CHN0288
PR CHINA,7302651,TIANJIN JIANKUN I&S,4,0,1200,"TIANJIN, TIANJIN",39.3433574,117.3616476,Approximate,CHN0289
PR CHINA,7302661,"TIANJIN JUDA STEEL IND. CO, LTD",4,0,700,"TIANJIN, TIANJIN",39.3433574,117.3616476,Approximate,CHN0290
PR CHINA,7302671,"HEBEI PUYANG I&S CO, LTD",22,8,22680,"YANGYI TOWN-WUAN, HEBEI",36.719199,113.922125,Exact,CHN0291
