uid,latitude,longitude,reported_capacity,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
IND0087,25.499517,78.711436,,3,Grinding,Wet,233346.8006660468,201628.77809886707,314806.992800889,0.0,0.0,0.0
IND0088,23.990282,79.392584,,3,Integrated,Dry,326298.19864901784,134536.13227453976,756229.1831564484,671.6066747012956,672.8498661115702,749.1602066764422
IND0089,25.225076,92.388161,,3,Grinding,Dry,133808.78614453092,136081.8195800426,140265.8023081847,0.0,0.0,0.0
IND0096,26.644668,73.727432,,3,Integrated,Dry,104432.58208778594,125369.80435639695,137465.65421547677,99.83380791073704,101.8038266247642,112.17802931186569
IND0097,28.490245,76.386299,,3,Grinding,Wet,87521.62774884056,87182.4143835543,91205.98964462148,0.0,0.0,0.0
IND0098,24.642507,74.684476,,3,Integrated,Dry,242762.1524395148,186254.37190983287,408983.56300304673,879.3435827747121,895.4215969680665,912.7358868728898
IND0099,24.695595,74.684612,,3,Integrated,Dry,854268.3973872358,1134185.7284979182,1320877.7602712195,622.4679325861736,767.3414260913869,940.4080050381808
IND0100,16.205971,75.298457,,3,Integrated,Dry,561251.0974272749,472997.1576370381,810223.0780358822,407.8177495178864,407.4370400470632,413.158665998148
IND0102,21.372294,81.450134,,3,Integrated,Dry,508524.49209480034,469548.5184829934,693423.0334620347,324.30925871520475,322.92517216419805,327.44526460165326
IND0103,24.69062,73.002276,,3,Integrated,Dry,815408.4598918475,810313.2942476979,932171.6033915129,671.6676080802972,660.9990298761126,744.0551870955217
IND0104,28.495111,76.358152,,3,Grinding,Wet,84356.08272043196,83327.35547741372,87805.78030162507,0.0,0.0,0.0
IND0106,23.176764,72.442047,,3,Grinding,Wet,34214.68094004534,33250.069043385294,37304.524827158406,0.0,0.0,0.0
IND0108,15.686282,78.458991,4.8,3,Integrated,Dry,933360.7080937456,779165.8973470557,1446376.8662953044,314.76043780424413,297.06840934489685,355.2676056837574
IND0109,18.682155,73.03803,0.97,3,Grinding,Wet,83435.5841599815,75668.525430378,100714.21595291184,0.0,0.0,0.0
IND0112,15.179579,76.700306,0.6,3,Grinding,Wet,312145.1934736158,324692.6913685748,388171.47208995745,0.0,0.0,0.0
IND0115,25.192405,92.400015,,3,Grinding,Dry,134189.36946115465,108606.27049103608,293961.83789242787,30.949608344391383,0.0,92.84882503317415
IND0116,24.327418,81.329448,,3,Integrated,Dry,781782.8210966281,649042.61086502,1093372.9111641934,604.8573689840393,600.3888978110745,654.8922073585439
IND0117,21.184966,81.361747,,3,Grinding,Wet,121210.23349711248,135544.46374437347,139274.03469920708,0.0,0.0,0.0
IND0118,25.087704,82.902584,,3,Grinding,Wet,376465.47523662174,308203.90304043214,548181.1001072185,0.0,0.0,0.0
IND0119,24.449401,83.039567,,3,Integrated,Dry,335035.9710989633,331255.6123362887,364679.3294859138,575.0906121275043,605.4902714978623,628.3783215278
IND0120,24.565587,81.176433,,3,Integrated,Dry,451973.3871284798,532533.3058778775,745179.8011991883,519.9924661248535,522.4062271349293,571.5948483375877
IND0121,24.528559,81.169019,,3,Integrated,Dry,414829.2072318261,453141.5689610744,476278.17772194464,369.79045669497026,377.7815496343398,435.7592165298328
IND0122,26.576623,82.584652,,3,Grinding,Wet,68388.67623910401,59317.37199462534,99041.07730660238,0.0,0.0,0.0
IND0123,31.197965,76.629839,,3,Grinding,Wet,98478.66444251192,100005.52336418106,101202.78838516035,0.0,0.0,0.0
IND0124,16.871085,80.021716,,3,Integrated,Dry,519062.99898261036,458903.2257797761,688322.6949123525,422.1675024854101,592.8427657143993,673.6597417418311
IND0125,25.229553,81.781506,,3,Grinding,Wet,26316.19814688288,24313.694649006677,36396.6377938111,0.0,0.0,0.0
IND0126,22.86688,73.360916,,3,Grinding,Wet,227183.9161808514,235187.52908673143,258645.83715694852,0.0,0.0,0.0
IND0127,17.136362,76.945424,,3,Grinding,Wet,343666.7909645498,333558.4694862404,365040.2513665706,0.0,0.0,0.0
IND0128,34.032635,75.015643,,3,Integrated,Dry,113092.65105455957,101752.86243595884,148489.1960717275,360.99013425774854,335.4470771052421,506.65941711332096
IND0129,16.468871,79.435689,,3,Integrated,Dry,119843.56012656972,120238.15600167587,142746.05905670303,138.7522066726118,144.42346825987343,157.9269562262732
IND0130,16.837636,80.063456,,3,Integrated,Dry,243345.65122691463,193122.43157386157,350872.39856127766,576.2262007228735,590.3236316461243,668.1761017655854
IND0132,24.670568,83.9891,,3,Integrated,Dry,100769.50219236322,116188.40730672586,117227.8241717883,174.25449469793202,169.099214975878,185.1068491686249
IND0133,16.798253,79.912905,,3,Integrated,Dry,166076.73527199583,220476.22201819386,227807.23937955828,152.44490830732312,147.9985239972498,171.3897426972787
IND0134,18.712203,79.404569,,3,Integrated,Dry,285699.9934528363,361900.22485783655,365443.88549131015,428.6584274618074,424.19552244661395,444.38493883789465
IND0135,17.160018,77.293503,,3,Integrated,Dry,628631.323881652,607620.3382045267,910803.1941988386,102.86211303935444,95.89691305807033,212.689426059993
IND0137,34.077497,74.975355,,3,Grinding,Dry,135012.7603598018,143646.081412526,153798.69299557246,0.0,0.0,0.0
IND0138,21.969431,82.351432,,3,Integrated,Dry,327147.23200618767,305821.4882364741,521966.2948677422,292.3908021378962,295.0352160135336,319.2005815986678
IND0139,23.461907,87.120726,,3,Grinding,Wet,148826.853176633,151718.01976084747,163928.05022263058,0.0,0.0,0.0
IND0140,22.753765,86.245522,,3,Grinding,Wet,202232.20337696138,202151.50699003763,237122.58400178605,0.0,0.0,0.0
IND0141,21.73034,82.212864,,3,Integrated,Dry,648880.0717553708,791143.9189006257,856902.8658947925,611.6658357401818,609.8632316517264,626.7198116187242
IND0142,9.748529,76.362414,0.2,3,Grinding,Wet,38350.52338006273,36424.46582016973,50633.84246478023,0.0,0.0,0.0
IND0144,10.848197,76.835789,0.66,3,Grinding,Dry,129403.63623953791,140702.33370987017,196461.3080537306,0.0,0.0,0.0
IND0145,24.71512,75.953886,,3,Integrated,Dry,355608.17590664735,369383.7886697372,547305.9140270755,408.9557994032047,406.70036817229504,440.4140572171326
IND0146,18.8943,79.450065,,3,Integrated,Dry,117720.02139877212,96213.18168017692,207278.56348456733,323.3491538800901,289.637092226081,394.2452836537344
IND0147,25.204735,92.383684,,3,Grinding,Dry,215747.5084793092,195853.39769184738,255738.37471306245,0.0,0.0,0.0
IND0150,19.787467,79.064451,3.2,3,Integrated,Dry,260410.7171202767,276152.7588951303,311280.2318089101,376.3108140746162,361.669959428438,427.3239872783613
IND0151,17.503171,82.772664,,3,Grinding,Wet,190940.30642753432,201196.22970817774,206202.9284106338,0.0,0.0,0.0
IND0152,16.810365,79.917592,,3,Integrated,Dry,952868.2613172986,999875.1618566393,1124083.029105933,494.75814179422633,470.4196990326017,574.4156593363372
IND0153,16.661776,80.547848,,3,Grinding,Wet,55653.11101992642,56418.129533013416,58571.51131315996,0.0,0.0,0.0
IND0154,16.715611,79.817766,,3,Integrated,Dry,278400.7608795869,269571.3872847888,461451.0300036601,542.568463033244,606.0437450358389,691.5426371175759
IND0155,26.332138,73.847671,,3,Integrated,Dry,361768.47572893265,405643.3160634287,489851.5442606164,186.58256416553544,279.17421400442583,280.5734784921805
IND0156,20.628053,86.000291,,3,Grinding,Wet,274004.3276090605,293018.95350348484,341371.86799155164,0.0,0.0,0.0
IND0157,22.201498,84.58922,,3,Grinding,Dry,559049.4225253629,549755.1667192775,865669.6636619524,140.6654036596443,0.0,421.99621097893294
IND0158,22.528774,87.313274,,3,Grinding,Wet,155358.52630047093,168594.39953384968,222713.62870433004,0.0,0.0,0.0
IND0159,19.033435,79.349324,,3,Integrated,Dry,540008.2785985759,538081.196771629,653826.243397803,305.8569176371331,302.7469104471558,325.0531968436505
IND0160,17.108274,77.132457,,3,Integrated,Dry,1237678.1119460787,1207071.58093208,1305169.729212371,472.78549761931896,464.0388182539536,506.79522241529355
IND0161,21.021005,75.683457,,3,Grinding,Wet,116799.12435854471,68729.69826742737,221068.6950613505,0.0,0.0,0.0
IND0162,15.50002,78.210468,,3,Integrated,Dry,154697.1411673389,169542.07297319968,189037.20885611675,243.75072884791643,169.52316367848414,414.64111050853444
IND0163,16.624455,79.502704,,3,Integrated,Dry,231953.55484747924,226056.0417176812,267744.9141361484,317.95559283054257,317.743702208996,370.05947768835927
IND0164,14.951422,78.075824,1.8,3,Integrated,Dry,195849.2051940036,198446.37591626224,221986.26704887542,326.9705197868272,334.98389929588535,344.84652896311843
IND0165,17.296071,77.504923,2.0,3,Integrated,Dry,221279.07993771884,209765.54414441795,245771.50068479744,241.6693927900898,247.90326115234407,255.583740264834
IND0166,15.061606,77.950937,2.0,3,Integrated,Dry,268167.289800947,216469.94198673574,418316.815016059,334.33694955381736,291.33988588382226,426.90284434860473
IND0167,18.473438,74.484301,1.0,3,Grinding,Wet,61671.660572451256,67869.11374285289,76159.62337025967,0.0,0.0,0.0
IND0168,16.718672,79.694801,1.2,3,Integrated,Dry,368346.07690790517,317707.065859688,585696.0615982449,210.3131050956804,214.88227759962055,240.50670194780255
IND0170,24.565681,81.000297,,3,Integrated,Dry,707848.9682252979,644592.408225419,868683.7258677467,909.582675160365,886.4636414140507,1001.0064201490501
IND0171,15.221793,77.93196,,3,Integrated,Dry,448055.33795471175,421712.15624194685,518062.40219014254,327.4428789968059,371.89115984329374,400.4248900197511
IND0172,16.84395,79.984596,,3,Integrated,Dry,241646.99106195194,291985.25902815495,352644.0429478133,227.86249476858623,242.6594886187032,244.2471202485673
IND0173,11.177107,79.08911,3.5,3,Integrated,Dry,827958.9273805709,916420.0120027356,1018883.0033019244,524.9430363725781,524.3378853049874,563.4526548566803
IND0174,16.875719,80.1215,3.65,3,Integrated,Dry,634044.0387176564,560351.145525067,859540.083562091,621.3422423950934,738.2434954510898,747.1619916472227
IND0175,13.758783,76.422107,0.29,3,Integrated,Dry,132962.17499778865,131249.66462673902,143590.7267608054,148.56612502370152,141.46809787661326,176.2049894586463
IND0176,11.361772,79.232041,3.05,3,Integrated,Dry,1031379.3376794693,775436.4446745149,1716840.7050124642,422.6770641304318,400.4785783510082,521.9142672030351
IND0177,9.455703,77.927796,2.0,3,Integrated,Dry,326254.94868042367,367085.09138978005,454026.68257703795,275.50458193496416,283.68358623333313,301.9507093964204
IND0181,22.392435,87.015888,,3,Grinding,Wet,82412.97988675284,84519.28434945151,141810.37839545225,0.0,0.0,0.0
IND0182,20.928244,78.922224,0.58,3,Grinding,Wet,160564.28970031274,82898.98544507606,319647.74176402704,0.0,0.0,0.0
IND0185,26.404843,81.130322,2.0,3,Grinding,Wet,193278.79436144815,215199.18620510056,229480.8417801987,0.0,0.0,0.0
IND0186,24.254955,80.797654,3.0,3,Integrated,Dry,538899.1566888851,599017.9727218434,606403.1250583506,351.0023740912745,331.6467837066663,409.14409210120266
IND0189,16.766967,79.862794,,3,Integrated,Dry,286615.3947938635,227002.09246210288,423620.976709708,399.1851266357752,411.29314894521247,416.5788675232353
IND0190,15.075325,77.982725,1.0,3,Integrated,Dry,503200.7444263637,601490.0202169191,604910.05867951,196.16929762541182,212.22104934651784,216.0187649986101
IND0191,23.49822,68.578098,,3,Integrated,Dry,898905.9390617273,665111.2571001803,1490508.6928532268,1210.3495870514798,1183.6052269068455,1326.079026653369
IND0192,21.704422,69.719992,,3,Integrated,Dry,554958.9257196805,534176.9819494043,688844.8854202047,304.2353117276644,309.4768221385821,322.79577240478045
IND0193,22.228822,84.416723,,3,Integrated,Dry,161178.31873871922,157860.84763666173,190672.19772493182,82.96628261748185,90.10653190999814,158.79231594244743
IND0194,29.758381,78.062049,,3,Grinding,Wet,174986.95471386585,129508.88444047816,290914.7358222997,0.0,0.0,0.0
IND0195,26.931614,75.394888,,3,Grinding,Wet,262663.51266911865,283818.7091591612,290852.09565590293,0.0,0.0,0.0
IND0196,24.774342,84.354352,,3,Grinding,Wet,326264.4134414848,305937.77695655724,372262.9677304202,0.0,0.0,0.0
IND0197,26.081874,74.380089,,3,Integrated,Dry,813131.8894963769,799354.4648242869,1016346.9811519206,515.525891388849,519.089567687284,526.7118548125595
IND0198,28.480534,77.658796,,3,Grinding,Wet,147605.6160969981,138773.98848831037,167597.78744788462,0.0,0.0,0.0
IND0200,29.396089,76.889313,,3,Grinding,Wet,139759.5750903268,148618.53182368938,167051.17618340542,0.0,0.0,0.0
IND0201,28.121957,76.777883,,3,Grinding,Wet,114374.7646846418,121951.36857217715,123793.5789653858,0.0,0.0,0.0
IND0202,17.042884,77.221196,,3,Grinding,Dry,1081838.1761146516,1090402.7693210582,1211253.3952309263,0.0,0.0,0.0
IND0205,26.268063,74.188744,,3,Integrated,Dry,1897386.782077797,1900029.8175665198,1984401.9083158257,2227.5248304872466,2143.907509950105,2416.1581245781254
IND0206,29.156732,73.865416,,3,Grinding,Wet,578060.5404984297,551901.4562421703,637944.1095036247,0.0,0.0,0.0
IND0208,22.429021,69.834138,,3,Integrated,Dry,333082.63353659405,352071.30748646904,354446.7317839014,302.57457454497035,305.411189264926,349.4724244355779
IND0212,15.364101,78.219484,,3,Integrated,Dry,523939.72291974875,498862.61808767094,691500.2921281714,320.0597027229606,315.96701386142524,335.7543978386367
IND0213,18.017317,83.275178,,3,Grinding,Wet,34052.63629755918,34461.386592463445,35479.37823135079,0.0,0.0,0.0
IND0214,16.380772,79.723973,,3,Integrated,Dry,96209.03397848266,92343.10159318337,104183.9273627042,154.73664308247834,144.06691806541332,181.65369479668294
IND0215,16.734616,79.881588,,3,Integrated,Dry,200173.99921842152,197214.62807559964,207015.27437847859,461.8882661748814,471.963873186702,474.89052495035065
IND0216,25.177887,92.390338,,3,Grinding,Dry,580374.1503537176,585170.8582960048,587892.2518642937,0.0,0.0,0.0
IND0217,9.374599,77.678857,,3,Integrated,Dry,118535.62467675665,90077.96606394424,176667.26009678477,680.2985697617514,666.4216037441004,759.9228423688264
IND0219,22.400932,69.020015,,3,Integrated,Dry,843362.6248569816,712161.6976232114,1473125.348750854,241.2086223548041,247.66882085877995,255.82392459495645
IND0221,11.357619,79.223045,1.85,3,Grinding,Dry,568743.6080854817,524555.5340426721,719610.939556128,0.0,0.0,0.0
IND0222,14.665693,78.457835,1.46,3,Integrated,Dry,321229.4954264976,308922.25070132606,438501.12043706427,177.04975639610095,171.1159683505002,204.71150573937058
IND0224,17.308165,77.474324,2.4,3,Integrated,Dry,490136.76995766396,585025.494129852,648879.4213517655,348.2274018088179,345.553424395533,365.9105582720094
IND0225,13.241161,80.291687,1.1,3,Grinding,Wet,117184.99281531018,103545.91790574098,159324.69803709423,23.83654051960589,0.0,71.50962155881767
IND0226,18.861883,76.542925,1.1,3,Grinding,Wet,184253.38858834995,171662.4126860074,215803.74247837468,0.0,0.0,0.0
IND0227,11.454468,77.828686,0.86,3,Grinding,Dry,225044.04299906542,207698.90738331934,267617.25333161204,86.07347263654334,0.0,258.22041790963004
IND0228,8.78885,77.730918,2.05,3,Grinding,Dry,507664.891991982,493646.2097234516,539977.1411967288,156.72054236847558,0.0,470.16162710542676
IND0229,16.696363,79.648627,2.5,3,Integrated,Dry,807693.4468338325,707918.6104144914,1362754.9953656092,558.9865800270093,536.725205653717,658.8156209504932
IND0230,14.642947,78.528902,0.73,3,Grinding,Dry,253565.84819002202,184646.88170562993,442726.7071517503,0.0,0.0,0.0
IND0231,22.423362,87.862852,1.95,3,Grinding,Wet,193007.3107478294,192305.56201971052,195090.73943692955,0.0,0.0,0.0
IND0232,12.643418,79.69946,0.5,3,Integrated,Dry,235445.20204736444,199063.10867191505,328800.85399658466,375.8783885678524,372.79102608605183,479.6805197444566
IND0233,11.634286,78.403619,1.6,3,Grinding,Wet,67313.63855859486,56982.8080903877,88254.12834693807,0.0,0.0,0.0
IND0234,17.617542,82.891222,0.95,3,Grinding,Wet,240839.64745288232,267701.17697806726,297367.7063136167,0.0,0.0,0.0
IND0236,18.407977,82.973488,,3,Integrated,Dry,72508.67148995027,72420.58366489495,80200.83795496864,146.2952726561692,145.0719315960587,155.3347457960469
IND0237,17.655559,82.926289,,3,Grinding,Wet,105684.77486851544,87873.25743431592,172031.714735884,0.0,0.0,0.0
IND0238,23.603059,74.256034,1.5,3,Integrated,Dry,438904.1108841095,428867.1339743194,587578.8486504221,221.7095717471875,259.39650064619764,265.38677658628245
IND0239,24.657581,73.8752,,3,Integrated,Dry,329287.6471109992,254776.5096269155,538832.7853446304,294.0042719177531,294.908620083883,339.10571744771653
IND0240,17.141011,77.176197,,3,Integrated,Dry,5087984.81994117,5607052.484209085,6633670.101161373,1028.0070823469346,1187.237112355734,1237.4492958500425
IND0241,24.765642,74.609918,,3,Integrated,Dry,1380679.0224668342,1137081.7255672216,1927831.8073968524,1024.8374730009093,960.4011814213958,1156.230516296613
IND0242,21.892175,84.098455,,3,Grinding,Wet,278498.569091407,278364.31096422044,370480.7622351026,0.0,0.0,0.0
IND0243,19.785699,79.148964,,3,Integrated,Dry,969972.0788665041,1014330.3903137982,1036427.4159176797,510.64779225268353,485.51823733989477,585.3983261894414
IND0244,20.868289,71.397709,,3,Integrated,Dry,254482.99886901985,249102.09099799997,271597.187584486,269.0573031364765,242.46142049592999,328.4495184879409
IND0245,15.023021,78.01432,,3,Integrated,Dry,1160567.6849220656,1185362.470975694,1646681.3810936348,738.1524468374869,756.3275740702203,764.7538840486748
IND0246,13.078557,79.613393,,3,Grinding,Wet,176914.63991206686,126848.80385420518,305148.9193496548,0.0,0.0,0.0
IND0247,22.726902,88.26913,,3,Grinding,Wet,200937.64426103656,192227.56827298662,245670.06011734903,0.0,0.0,0.0
IND0248,15.352161,76.263198,,3,Grinding,Wet,310889.85658588936,335850.5669349567,363009.2086340867,0.0,0.0,0.0
IND0249,21.545403,81.947803,,3,Integrated,Dry,787172.2235910475,939532.5280236631,972870.6961305201,326.222523209836,319.3637985177174,368.35965041500486
IND0250,17.558229,76.003405,,3,Grinding,Wet,175331.18949986188,176501.07686651696,181471.91455284526,0.0,0.0,0.0
IND0251,28.505156,76.36704,,3,Grinding,Wet,179399.61885614516,164672.34629656025,251704.2520383045,0.0,0.0,0.0
IND0253,29.289373,76.808284,,3,Grinding,Wet,105726.82277211727,110527.06390867507,114222.75373788434,0.0,0.0,0.0
IND0254,27.989507,78.136713,,3,Grinding,Wet,179269.9593803027,226758.98622131103,228025.05416319254,0.0,0.0,0.0
IND0255,24.578516,74.803992,,3,Integrated,Dry,774231.4148192308,832686.6900493922,850087.2550290275,514.6068712500843,582.324512604752,628.763615968063
IND0256,20.910015,71.46093,,3,Integrated,Dry,698431.1013059132,631825.7724456395,876670.6036754246,544.710033442087,539.6802854438218,629.1594791119119
IND0257,30.272417,75.162379,,3,Grinding,Wet,123381.87380000633,139877.0956211968,141375.24339691462,0.0,0.0,0.0
IND0258,21.137147,72.733044,,3,Grinding,Wet,190402.58896190938,175720.39147644056,266477.4489328825,0.0,0.0,0.0
IND0259,27.668801,76.128894,,3,Integrated,Dry,675599.6921805289,653594.2673478568,736641.2533189867,450.19249400085266,485.2186233414153,491.8525384823336
